method,budget,error_weight,metric,mean,lo,hi,dialogues
depth3,4.0,8.0,project_correct,0.8958333333333334,0.8125,0.9791666666666666,48
depth3,4.0,8.0,correct,1.8958333333333333,1.8125,1.9791666666666667,48
depth3,4.0,8.0,incorrect,0.0,0.0,0.0,48
depth3,4.0,8.0,unfinished,0.10416666666666667,0.020833333333333332,0.1875,48
depth3,4.0,8.0,questions,3.4583333333333335,3.25,3.6666666666666665,48
depth3,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,4.0,8.0,scope_questions,0.0,0.0,0.0,48
depth3,4.0,8.0,predicted_benefit,1.7988748699271593,1.702663241415193,1.883596188865765,48
depth3,4.0,8.0,realized_benefit,1.71875,1.59375,1.8333333333333333,48
full_history,4.0,8.0,loss,1.6875,1.5208333333333333,1.8958333333333333,48
full_history,4.0,8.0,project_correct,0.0,0.0,0.0,48
full_history,4.0,8.0,correct,0.3854166666666667,0.25,0.5208333333333334,48
full_history,4.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,4.0,8.0,unfinished,1.6041666666666667,1.4786458333333334,1.7291666666666667,48
full_history,4.0,8.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,4.0,8.0,scope_questions,0.0,0.0,0.0,48
full_history,4.0,8.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,4.0,8.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,4.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,4.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
generic2,4.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
generic2,4.0,8.0,incorrect,0.0,0.0,0.0,48
generic2,4.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,4.0,8.0,questions,3.2916666666666665,3.0208333333333335,3.5416666666666665,48
generic2,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,4.0,8.0,scope_questions,0.0,0.0,0.0,48
generic2,4.0,8.0,predicted_benefit,1.7471275580992025,1.6335254617585848,1.8434318635102318,48
generic2,4.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
ideal_depth2,4.0,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,4.0,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,4.0,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,4.0,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,4.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,4.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
no_scope,4.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
no_scope,4.0,8.0,incorrect,0.0,0.0,0.0,48
no_scope,4.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,4.0,8.0,questions,3.2916666666666665,3.0208333333333335,3.5416666666666665,48
no_scope,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,4.0,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,4.0,8.0,predicted_benefit,1.7471275580992025,1.6335254617585848,1.8434318635102318,48
no_scope,4.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
one_step,4.0,8.0,loss,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,4.0,8.0,project_correct,0.17708333333333334,0.08333333333333333,0.28125,48
one_step,4.0,8.0,correct,0.7395833333333334,0.5416666666666666,0.9375,48
one_step,4.0,8.0,incorrect,0.0,0.0,0.0,48
one_step,4.0,8.0,unfinished,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,4.0,8.0,questions,1.0,0.7078125000000001,1.3125,48
one_step,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,4.0,8.0,scope_questions,0.0,0.0,0.0,48
one_step,4.0,8.0,predicted_benefit,0.7393990634755466,0.5415257544224767,0.9372398543184186,48
one_step,4.0,8.0,realized_benefit,0.5625,0.3958333333333333,0.7395833333333334,48
request_specific,4.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,4.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
request_specific,4.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
request_specific,4.0,8.0,incorrect,0.0,0.0,0.0,48
request_specific,4.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,4.0,8.0,questions,3.2916666666666665,3.0208333333333335,3.5416666666666665,48
request_specific,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,4.0,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,4.0,8.0,predicted_benefit,1.7471275580992025,1.6335254617585848,1.8434318635102318,48
request_specific,4.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
semantic_memory,4.0,8.0,loss,0.6666666666666666,0.4479166666666667,0.9479166666666666,48
semantic_memory,4.0,8.0,project_correct,0.53125,0.3958333333333333,0.6666666666666666,48
semantic_memory,4.0,8.0,correct,1.40625,1.2184895833333333,1.5833333333333333,48
semantic_memory,4.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
semantic_memory,4.0,8.0,unfinished,0.5833333333333334,0.40625,0.78125,48
semantic_memory,4.0,8.0,questions,2.2916666666666665,1.9895833333333333,2.6041666666666665,48
semantic_memory,4.0,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,4.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,4.0,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,4.0,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,4.0,8.0,predicted_benefit,1.0441272112382933,0.8528919528269162,1.2107841224419005,48
semantic_memory,4.0,8.0,realized_benefit,1.15625,0.8854166666666666,1.3854166666666667,48
completion,6.0,8.0,loss,0.0,0.0,0.0,48
completion,6.0,8.0,project_correct,1.0,1.0,1.0,48
completion,6.0,8.0,correct,2.0,2.0,2.0,48
completion,6.0,8.0,incorrect,0.0,0.0,0.0,48
completion,6.0,8.0,unfinished,0.0,0.0,0.0,48
completion,6.0,8.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
completion,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
completion,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,6.0,8.0,scope_questions,0.0,0.0,0.0,48
completion,6.0,8.0,predicted_benefit,1.9998157301422133,1.999707065123136,1.9999132847728063,48
completion,6.0,8.0,realized_benefit,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth2,6.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,6.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
depth2,6.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
depth2,6.0,8.0,incorrect,0.0,0.0,0.0,48
depth2,6.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,6.0,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
depth2,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,6.0,8.0,scope_questions,0.0,0.0,0.0,48
depth2,6.0,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
depth2,6.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
depth3,6.0,8.0,loss,0.020833333333333332,0.0,0.0625,48
depth3,6.0,8.0,project_correct,0.9791666666666666,0.9375,1.0,48
depth3,6.0,8.0,correct,1.9791666666666667,1.9375,2.0,48
depth3,6.0,8.0,incorrect,0.0,0.0,0.0,48
depth3,6.0,8.0,unfinished,0.020833333333333332,0.0,0.0625,48
depth3,6.0,8.0,questions,3.8958333333333335,3.6458333333333335,4.125,48
depth3,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,6.0,8.0,scope_questions,0.0,0.0,0.0,48
depth3,6.0,8.0,predicted_benefit,1.97898239680888,1.937261262140132,1.999891605966008,48
depth3,6.0,8.0,realized_benefit,1.8020833333333333,1.6875,1.90625,48
full_history,6.0,8.0,loss,1.6875,1.5208333333333333,1.8958333333333333,48
full_history,6.0,8.0,project_correct,0.0,0.0,0.0,48
full_history,6.0,8.0,correct,0.3854166666666667,0.25,0.5208333333333334,48
full_history,6.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,6.0,8.0,unfinished,1.6041666666666667,1.4786458333333334,1.7291666666666667,48
full_history,6.0,8.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,6.0,8.0,scope_questions,0.0,0.0,0.0,48
full_history,6.0,8.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,6.0,8.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,6.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,6.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
generic2,6.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
generic2,6.0,8.0,incorrect,0.0,0.0,0.0,48
generic2,6.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,6.0,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
generic2,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,6.0,8.0,scope_questions,0.0,0.0,0.0,48
generic2,6.0,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
generic2,6.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
ideal_depth2,6.0,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,6.0,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,6.0,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,6.0,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,6.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,6.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
no_scope,6.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
no_scope,6.0,8.0,incorrect,0.0,0.0,0.0,48
no_scope,6.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,6.0,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
no_scope,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,6.0,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,6.0,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
no_scope,6.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
one_step,6.0,8.0,loss,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,6.0,8.0,project_correct,0.17708333333333334,0.08333333333333333,0.28125,48
one_step,6.0,8.0,correct,0.7395833333333334,0.5416666666666666,0.9375,48
one_step,6.0,8.0,incorrect,0.0,0.0,0.0,48
one_step,6.0,8.0,unfinished,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,6.0,8.0,questions,1.0,0.7078125000000001,1.3125,48
one_step,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,6.0,8.0,scope_questions,0.0,0.0,0.0,48
one_step,6.0,8.0,predicted_benefit,0.7393990634755466,0.5415257544224767,0.9372398543184186,48
one_step,6.0,8.0,realized_benefit,0.5625,0.3958333333333333,0.7395833333333334,48
request_specific,6.0,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,6.0,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
request_specific,6.0,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
request_specific,6.0,8.0,incorrect,0.0,0.0,0.0,48
request_specific,6.0,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,6.0,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
request_specific,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,6.0,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,6.0,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
request_specific,6.0,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
semantic_memory,6.0,8.0,loss,0.6458333333333334,0.4270833333333333,0.9169270833333318,48
semantic_memory,6.0,8.0,project_correct,0.5520833333333334,0.4166666666666667,0.6875,48
semantic_memory,6.0,8.0,correct,1.4270833333333333,1.2395833333333333,1.6041666666666667,48
semantic_memory,6.0,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
semantic_memory,6.0,8.0,unfinished,0.5625,0.3854166666666667,0.7604166666666666,48
semantic_memory,6.0,8.0,questions,2.3125,2.0,2.625,48
semantic_memory,6.0,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,6.0,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,6.0,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,6.0,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,6.0,8.0,predicted_benefit,1.0649605445716266,0.8734524041796737,1.236332054283732,48
semantic_memory,6.0,8.0,realized_benefit,1.1770833333333333,0.90625,1.40625,48
completion,unlimited,8.0,loss,0.0,0.0,0.0,48
completion,unlimited,8.0,project_correct,1.0,1.0,1.0,48
completion,unlimited,8.0,correct,2.0,2.0,2.0,48
completion,unlimited,8.0,incorrect,0.0,0.0,0.0,48
completion,unlimited,8.0,unfinished,0.0,0.0,0.0,48
completion,unlimited,8.0,questions,3.9791666666666665,3.7708333333333335,4.1875,48
completion,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
completion,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
completion,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
completion,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
completion,unlimited,8.0,predicted_benefit,1.9998157301422133,1.999707065123136,1.9999132847728063,48
completion,unlimited,8.0,realized_benefit,1.8229166666666667,1.7184895833333333,1.9166666666666667,48
depth2,unlimited,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,unlimited,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
depth2,unlimited,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
depth2,unlimited,8.0,incorrect,0.0,0.0,0.0,48
depth2,unlimited,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
depth2,unlimited,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
depth2,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
depth2,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth2,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
depth2,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
depth2,unlimited,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
depth2,unlimited,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
depth3,unlimited,8.0,loss,0.020833333333333332,0.0,0.0625,48
depth3,unlimited,8.0,project_correct,0.9791666666666666,0.9375,1.0,48
depth3,unlimited,8.0,correct,1.9791666666666667,1.9375,2.0,48
depth3,unlimited,8.0,incorrect,0.0,0.0,0.0,48
depth3,unlimited,8.0,unfinished,0.020833333333333332,0.0,0.0625,48
depth3,unlimited,8.0,questions,3.8958333333333335,3.6458333333333335,4.125,48
depth3,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
depth3,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
depth3,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
depth3,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
depth3,unlimited,8.0,predicted_benefit,1.97898239680888,1.937261262140132,1.999891605966008,48
depth3,unlimited,8.0,realized_benefit,1.8020833333333333,1.6875,1.90625,48
full_history,unlimited,8.0,loss,1.6875,1.5208333333333333,1.8958333333333333,48
full_history,unlimited,8.0,project_correct,0.0,0.0,0.0,48
full_history,unlimited,8.0,correct,0.3854166666666667,0.25,0.5208333333333334,48
full_history,unlimited,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
full_history,unlimited,8.0,unfinished,1.6041666666666667,1.4786458333333334,1.7291666666666667,48
full_history,unlimited,8.0,questions,0.03125,0.0,0.08333333333333333,48
full_history,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
full_history,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
full_history,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
full_history,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
full_history,unlimited,8.0,predicted_benefit,0.03125,0.0,0.08333333333333333,48
full_history,unlimited,8.0,realized_benefit,0.03125,0.0,0.08333333333333333,48
generic2,unlimited,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,unlimited,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
generic2,unlimited,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
generic2,unlimited,8.0,incorrect,0.0,0.0,0.0,48
generic2,unlimited,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
generic2,unlimited,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
generic2,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
generic2,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
generic2,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
generic2,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
generic2,unlimited,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
generic2,unlimited,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
ideal_depth2,unlimited,8.0,loss,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,project_correct,1.0,1.0,1.0,48
ideal_depth2,unlimited,8.0,correct,2.0,2.0,2.0,48
ideal_depth2,unlimited,8.0,incorrect,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,unfinished,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,predicted_benefit,0.0,0.0,0.0,48
ideal_depth2,unlimited,8.0,realized_benefit,0.0,0.0,0.0,48
no_scope,unlimited,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,unlimited,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
no_scope,unlimited,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
no_scope,unlimited,8.0,incorrect,0.0,0.0,0.0,48
no_scope,unlimited,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
no_scope,unlimited,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
no_scope,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
no_scope,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
no_scope,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
no_scope,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
no_scope,unlimited,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
no_scope,unlimited,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
one_step,unlimited,8.0,loss,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,unlimited,8.0,project_correct,0.17708333333333334,0.08333333333333333,0.28125,48
one_step,unlimited,8.0,correct,0.7395833333333334,0.5416666666666666,0.9375,48
one_step,unlimited,8.0,incorrect,0.0,0.0,0.0,48
one_step,unlimited,8.0,unfinished,1.2604166666666667,1.0625,1.4583333333333333,48
one_step,unlimited,8.0,questions,1.0,0.7078125000000001,1.3125,48
one_step,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
one_step,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
one_step,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
one_step,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
one_step,unlimited,8.0,predicted_benefit,0.7393990634755466,0.5415257544224767,0.9372398543184186,48
one_step,unlimited,8.0,realized_benefit,0.5625,0.3958333333333333,0.7395833333333334,48
request_specific,unlimited,8.0,loss,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,unlimited,8.0,project_correct,0.8333333333333334,0.7291666666666666,0.9375,48
request_specific,unlimited,8.0,correct,1.8333333333333333,1.7291666666666667,1.9375,48
request_specific,unlimited,8.0,incorrect,0.0,0.0,0.0,48
request_specific,unlimited,8.0,unfinished,0.16666666666666666,0.0625,0.2708333333333333,48
request_specific,unlimited,8.0,questions,3.4583333333333335,3.1458333333333335,3.7708333333333335,48
request_specific,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
request_specific,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
request_specific,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
request_specific,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
request_specific,unlimited,8.0,predicted_benefit,1.8331490634755465,1.728938768210198,1.9371970386749915,48
request_specific,unlimited,8.0,realized_benefit,1.65625,1.5104166666666667,1.7916666666666667,48
semantic_memory,unlimited,8.0,loss,0.6458333333333334,0.4270833333333333,0.9169270833333318,48
semantic_memory,unlimited,8.0,project_correct,0.5520833333333334,0.4166666666666667,0.6875,48
semantic_memory,unlimited,8.0,correct,1.4270833333333333,1.2395833333333333,1.6041666666666667,48
semantic_memory,unlimited,8.0,incorrect,0.010416666666666666,0.0,0.03125,48
semantic_memory,unlimited,8.0,unfinished,0.5625,0.3854166666666667,0.7604166666666666,48
semantic_memory,unlimited,8.0,questions,2.3125,2.0,2.625,48
semantic_memory,unlimited,8.0,repeated_questions,0.0,0.0,0.0,48
semantic_memory,unlimited,8.0,incorrect_scope_transfers,0.0,0.0,0.0,48
semantic_memory,unlimited,8.0,unresolved_responses,0.0,0.0,0.0,48
semantic_memory,unlimited,8.0,scope_questions,0.0,0.0,0.0,48
semantic_memory,unlimited,8.0,predicted_benefit,1.0649605445716266,0.8734524041796737,1.236332054283732,48
semantic_memory,unlimited,8.0,realized_benefit,1.1770833333333333,0.90625,1.40625,48
